2139788441,9417
2139788441,9417
800735172,8224
800735172,8224
800735172,8225
800735172,8224
800735172,8225
1652764753,48
473524237,3431
1107985860,6696
1107985860,6696
1107985860,6696
1107985860,6696
79644918,8539
79644918,8539
79644918,8539
79644918,8539
79644918,8540
1107985860,7775
171421438,1809
473524237,9966
473524237,9966
473524237,9967
473524237,9967
478489615,4018
1652764753,7888
1652764753,7888
1652764753,7888
1652764753,7889
478489615,4917
478489615,4917
478489615,4917
478489615,4917
171421438,5038
171421438,5038
171421438,5038
171421438,5038
1570358965,3775
644052207,3329
1570358965,7909
1570358965,7909
1570358965,7910
1570358965,7909
330551672,6995
330551672,6995
330551672,6995
330551672,6996
616881582,6641
616881582,7243
616881582,7243
616881582,7243
616881582,7243
644052207,10684
644052207,10684
644052207,10684
644052207,10684
176342513,3554
176342513,3554
176342513,3554
176342513,3554
176342513,3555
939199469,6021
939199469,6021
939199469,6021
939199469,6021
85748029,4613
85748029,6539
85748029,6539
85748029,6539
85748029,6539
129498568,9131
129498568,9131
129498568,9131
129498568,9131
129498568,9131
1986417638,5372
1986417638,5372
1986417638,5372
1986417638,5372
1986417638,6536
1784131088,8982
1784131088,8982
1784131088,8982
1784131088,8982
1784131088,8982
1309129055,4398
1309129055,6375
1309129055,6375
1309129055,6375
1309129055,6375
682910755,7052
682910755,7052
682910755,7052
682910755,7052
682910755,7052
997850486,3804
2143582219,8519
2143582219,8519
2143582219,8519
2143582219,8519
2143582219,8519
997850486,7545
997850486,7545
997850486,7545
997850486,7545
1221027335,7529
1129944640,6543
1129944640,6543
1129944640,6544
1129944640,6543
1129944640,6543
1221027335,8243
1221027335,8243
1221027335,8243
1221027335,8243
528591360,4995
528591360,4995
528591360,4995
528591360,4996
528591360,4995
1801942731,7326
1801942731,7326
1801942731,7326
1801942731,7326
1801942731,7326
409195262,9207
409195262,9207
409195262,9207
409195262,9207
394771492,9421
394771492,9421
394771492,9421
394771492,9421
394771492,9421
88397182,3767
88397182,3767
88397182,3767
88397182,3767
88397182,3768
1438988851,5985
1438988851,5985
1438988851,5985
1438988851,5985
1438988851,5985
1404565079,1601
1404565079,10025
1404565079,10025
1404565079,10025
1404565079,10025
2038105753,5011
2038105753,11292
2038105753,11292
2038105753,11292
2038105753,11292
1513608173,7194
1513608173,7194
1513608173,7194
1513608173,7194
1513608173,7194
652176954,4059
652176954,4059
652176954,4059
652176954,4059
652176954,4059
1245065720,6236
1245065720,6236
1245065720,6236
1245065720,6237
1245065720,6236
1800976873,6541
1800976873,6541
1800976873,6541
1800976873,6541
1436633036,5550
445918232,5680
1014486152,5809
769432223,7261
580673921,7750
1371957475,7941
1064265473,10303
806511723,11471
1876682596,12218
1265900909,6257
150138649,6599
1682681674,9618
754177595,9311
1959910454,7339
1976804832,8328
540325452,12050
4766562,6624
1984513847,7335
1082309267,11177
1816725203,5966
1802066694,6696
1250121181,9101
1020154737,6840
716487794,8564
1292738535,12932
398457879,8296
1471948789,5855
2052910813,12851
821576394,6285
1515877023,7250
548554586,10004
308433917,12087
925973605,5013
1571798597,10534
479920916,5847
508512860,8576
258535644,11561
332873513,6060
504807594,7213
366252104,6288
1777238524,11776
343812839,8874
566113173,12582
1148255190,12377
2107577743,5657
1365767549,9903
105579928,9710
442125849,11613
52514534,9900
596470015,8752
405896924,9305
746074699,11537
1267105885,11705
2003463579,6186
418179060,6155
1046665075,11490
871790326,6989
2068897588,6881
1192923170,5151
208043846,12318
1470358122,7918
1457263953,5958
768192757,6758
1023268896,12814
41489123,8319
271379554,12460
215082566,12728
1766911337,10469
2084559714,12167
1370074462,10687
589311950,7851
2073640037,6992
1330400026,8335
1955021259,5603
1601687801,9749
1178587240,10269
330551672,5854
939199469,11372
409195262,8502
1800976873,6021
